Datum,Etmaalsom neerslag,Hoogste uursom neerslag,Etmaalgemiddelde temperatuur,Etmaalgemiddelde windsnelheid
1999-11-06,  156,   21,   85,   70
1999-11-07,   54,   12,   99,   31
1999-11-08,   22,    7,   93,   15
1999-11-09,    7,    3,   96,   31
1999-11-10,0,0,   86,   46
1999-11-11,    0,    0,   63,   40
1999-11-12,    0,    0,   34,   23
1999-11-13,    4,    1,   37,   13
1999-11-14,    6,    2,   78,   33
1999-11-15,    0,    0,    2,   13
1999-11-16,   12,    5,    2,   28
1999-11-17,   50,   10,   37,   30
1999-11-18,   98,   16,   21,   24
1999-11-19,   16,    7,   28,   43
1999-11-20,   16,   11,   17,   35
1999-11-21,    5,    2,   15,   15
1999-11-22,   31,   10,   57,   36
1999-11-23,    4,    3,   76,   25
1999-11-24,    0,    0,   87,   39
1999-11-25,   43,   19,   89,   52
1999-11-26,0,0,   83,   56
1999-11-27,   44,   17,   72,   42
1999-11-28,    0,    0,   92,   57
1999-11-29,0,0,   84,   38
1999-11-30,0,0,   87,   62
1999-12-01,    8,    8,  100,   60
1999-12-02,0,0,   74,   59
1999-12-03,   57,   39,   79,   89
1999-12-04,   33,    9,   43,   44
1999-12-05,   11,    7,   32,   27
1999-12-06,   19,    6,   77,   82
1999-12-07,  141,   66,   91,   71
1999-12-08,   26,   16,   76,   65
1999-12-09,   30,   12,   76,   76
1999-12-10,   80,   18,   64,   50
1999-12-11,  146,   28,   82,   72
1999-12-12,   83,   25,   78,   51
1999-12-13,  119,   34,   56,   56
1999-12-14,   45,   10,   24,   32
1999-12-15,   31,   14,    6,   28
1999-12-16,    2,    1,   14,   28
1999-12-17,   72,   11,   53,   69
1999-12-18,    0,    0,   26,   21
1999-12-19,   15,    3,    3,   23
1999-12-20,0,0,   12,   20
1999-12-21,    0,    0,    1,   31
1999-12-22,   23,    7,    1,   59
1999-12-23,   28,   15,   60,   59
1999-12-24,  156,   27,   76,   85
1999-12-25,   26,   11,   70,   88
1999-12-26,  148,   35,   52,   53
1999-12-27,  111,   42,   38,   32
1999-12-28,   10,    7,   15,   18
1999-12-29,   10,    4,   32,   31
1999-12-30,   25,    6,   29,   38
1999-12-31,0,0,   39,   24
2000-01-01,   10,    5,   61,   25
2000-01-02,0,0,   73,   37
2000-01-03,   45,    8,   84,   61
2000-01-04,  109,   25,   64,   38
2000-01-05,    0,    0,   44,   40
2000-01-06,   19,    9,   72,   52
2000-01-07,    0,    0,   61,   48
2000-01-08,   17,    7,   54,   43
2000-01-09,    0,    0,    8,   15
2000-01-10,    0,    0,   -8,   18
2000-01-11,    0,    0,   21,   40
2000-01-12,    0,    0,    7,   54
2000-01-13,0,0,   20,   42
2000-01-14,0,0,   29,   20
2000-01-15,0,0,   32,   27
2000-01-16,    3,    1,   54,   26
2000-01-17,    1,    1,   64,   47
2000-01-18,    3,    1,   66,   62
2000-01-19,    1,    1,   39,   29
2000-01-20,   15,    3,   52,   38
2000-01-21,    1,    1,   52,   37
2000-01-22,   53,   16,   47,   40
2000-01-23,0,0,   11,   33
2000-01-24,    0,    0,  -28,   17
2000-01-25,    0,    0,    5,   31
2000-01-26,0,0,   24,   33
2000-01-27,0,0,   24,   54
2000-01-28,    3,    1,   32,   71
2000-01-29,   95,   30,   90,   94
2000-01-30,    1,    1,   91,   63
2000-01-31,   36,   18,   97,   73
2000-02-01,   14,   11,   90,   69
2000-02-02,   74,   19,   74,   47
2000-02-03,0,0,   64,   38
2000-02-04,   23,    9,   76,   64
2000-02-05,0,0,   84,   49
2000-02-06,    6,    2,   76,   46
2000-02-07,   69,   18,   79,   68
2000-02-08,   63,   23,   86,   73
2000-02-09,0,0,   65,   63
2000-02-10,   95,   30,   58,   58
2000-02-11,    0,    0,   46,   39
2000-02-12,   41,   13,   45,   58
2000-02-13,0,0,   52,   43
2000-02-14,   25,    9,   45,   37
2000-02-15,   18,   11,   66,   35
2000-02-16,  145,   33,   37,   54
2000-02-17,   10,    7,   36,   44
2000-02-18,   72,   15,   49,   48
2000-02-19,    9,    4,   48,   46
2000-02-20,0,0,   22,   23
2000-02-21,    6,    5,   22,   28
2000-02-22,    0,    0,   28,   21
2000-02-23,0,0,   51,   28
2000-02-24,  119,   24,   78,   46
2000-02-25,  112,   38,   54,   34
2000-02-26,    0,    0,   34,   27
2000-02-27,    0,    0,   76,   55
2000-02-28,   12,    3,   92,   67
2000-02-29,  111,   39,   65,   69
2000-03-01,   32,   17,   53,   43
2000-03-02,  162,   26,   49,   68
2000-03-03,  140,   45,   69,   69
2000-03-04,   39,   15,   19,   43
2000-03-05,    7,    6,   32,   35
2000-03-06,0,0,   63,   65
2000-03-07,   31,    9,   96,   63
2000-03-08,  118,   37,  111,   73
2000-03-09,   33,   17,  107,   65
2000-03-10,   10,    3,   65,   30
2000-03-11,   12,    4,   87,   53
2000-03-12,    0,    0,   77,   20
2000-03-13,0,0,   77,   28
2000-03-14,   44,   17,   78,   50
2000-03-15,    2,    1,   60,   48
2000-03-16,    2,    2,   80,   33
2000-03-17,0,0,   82,   34
2000-03-18,   37,   11,   70,   48
2000-03-19,    1,    1,   58,   30
2000-03-20,    0,    0,   51,   15
2000-03-21,    0,    0,   60,   10
2000-03-22,    0,    0,   72,   15
2000-03-23,    0,    0,   72,   26
2000-03-24,   44,   18,   88,   27
2000-03-25,   40,   33,   86,   25
2000-03-26,   33,   10,   63,   28
2000-03-27,    6,    4,   56,   35
2000-03-28,0,0,   41,   47
2000-03-29,0,0,   59,   59
2000-03-30,0,0,   65,   36
2000-03-31,0,0,   61,   13
2000-04-01,    6,    2,   62,   13
2000-04-02,   11,    6,  100,   39
2000-04-03,0,0,  119,   40
2000-04-04,    1,    1,  101,   48
2000-04-05,0,0,   48,   61
2000-04-06,    0,    0,   48,   33
2000-04-07,    0,    0,   55,   20
2000-04-08,    0,    0,   66,   18
2000-04-09,    0,    0,   93,   54
2000-04-10,    0,    0,   59,   42
2000-04-11,0,0,   61,   23
2000-04-12,   67,   26,   62,   53
2000-04-13,   23,   10,   59,   53
2000-04-14,0,0,   69,   31
2000-04-15,   39,   15,   89,   49
2000-04-16,    1,    1,   93,   47
2000-04-17,   42,   17,  107,   52
2000-04-18,    0,    0,  106,   45
2000-04-19,0,0,  119,   30
2000-04-20,0,0,  134,   40
2000-04-21,    5,    4,  137,   35
2000-04-22,   39,   11,  133,   27
2000-04-23,   89,   30,  111,   20
2000-04-24,    0,    0,  113,   19
2000-04-25,    0,    0,  149,   42
2000-04-26,    4,    4,  149,   37
2000-04-27,    4,    3,  152,   28
2000-04-28,    0,    0,  158,   25
2000-04-29,   59,   51,  119,   23
2000-04-30,    2,    2,  125,   19
2000-05-01,0,0,  128,   34
2000-05-02,0,0,  104,   44
2000-05-03,0,0,  120,   33
2000-05-04,    0,    0,  134,   38
2000-05-05,    0,    0,  181,   38
2000-05-06,    0,    0,  201,   38
2000-05-07,    6,    6,  192,   33
2000-05-08,0,0,  193,   20
2000-05-09,0,0,  196,   17
2000-05-10,0,0,  198,   24
2000-05-11,    0,    0,  184,   44
2000-05-12,    0,    0,  189,   38
2000-05-13,    0,    0,  181,   30
2000-05-14,    0,    0,  192,   18
2000-05-15,    0,    0,  208,   21
2000-05-16,  210,   75,  202,   29
2000-05-17,   12,   10,  137,   55
2000-05-18,   35,   25,  114,   48
2000-05-19,   40,   17,  103,   34
2000-05-20,    4,    2,  108,   27
2000-05-21,   58,   17,  100,   23
2000-05-22,    3,    3,  114,   20
2000-05-23,   43,   14,  138,   38
2000-05-24,   70,   13,  140,   26
2000-05-25,   49,   13,  132,   57
2000-05-26,   40,   20,  136,   36
2000-05-27,    6,    6,  124,   72
2000-05-28,  185,   36,   94,   72
2000-05-29,   79,   27,  101,   38
2000-05-30,    8,    4,   98,   21
2000-05-31,    0,    0,  125,   18
2000-06-01,    8,    4,  151,   41
2000-06-02,    0,    0,  164,   29
2000-06-03,  114,   47,  181,   24
2000-06-04,    2,    2,  167,   35
2000-06-05,   57,   17,  123,   20
2000-06-06,  183,  140,  128,   28
2000-06-07,    2,    2,  123,   33
2000-06-08,    0,    0,  155,   38
2000-06-09,    0,    0,  212,   38
2000-06-10,    0,    0,  166,   28
2000-06-11,    0,    0,  148,   27
2000-06-12,    0,    0,  162,   42
2000-06-13,    0,    0,  169,   34
2000-06-14,   41,   24,  172,   41
2000-06-15,    1,    1,  151,   33
2000-06-16,    0,    0,  132,   28
2000-06-17,    0,    0,  149,   23
2000-06-18,    0,    0,  211,   22
2000-06-19,    0,    0,  257,   35
2000-06-20,    0,    0,  259,   25
2000-06-21,   10,    5,  205,   42
2000-06-22,   34,   15,  163,   44
2000-06-23,   59,   14,  151,   49
2000-06-24,   83,   21,  135,   34
2000-06-25,    8,    4,  127,   34
2000-06-26,0,0,  124,   34
2000-06-27,    0,    0,  123,   27
2000-06-28,    0,    0,  124,   26
2000-06-29,0,0,  132,   30
2000-06-30,    0,    0,  137,   20
2000-07-01,   27,   19,  136,   22
2000-07-02,0,0,  190,   19
2000-07-03,   36,   35,  194,   20
2000-07-04,   67,   65,  176,   21
2000-07-05,   75,   19,  158,   24
2000-07-06,    0,    0,  165,   23
2000-07-07,0,0,  140,   50
2000-07-08,   12,    5,  127,   27
2000-07-09,   71,   13,  138,   45
2000-07-10,   76,   21,  152,   53
2000-07-11,   26,    9,  133,   42
2000-07-12,    0,    0,  139,   35
2000-07-13,   91,   24,  145,   31
2000-07-14,   77,   21,  132,   31
2000-07-15,   86,   29,  128,   30
2000-07-16,0,0,  142,   30
2000-07-17,    3,    1,  136,   26
2000-07-18,0,0,  140,   30
2000-07-19,    1,    1,  161,   31
2000-07-20,    0,    0,  163,   24
2000-07-21,0,0,  146,   33
2000-07-22,0,0,  151,   28
2000-07-23,    0,    0,  165,   35
2000-07-24,0,0,  184,   49
2000-07-25,    3,    3,  170,   36
2000-07-26,0,0,  155,   14
2000-07-27,   58,   13,  165,   16
2000-07-28,0,0,  170,   24
2000-07-29,  277,  217,  159,   20
2000-07-30,    0,    0,  168,   18
2000-07-31,    0,    0,  183,   20
2000-08-01,   39,   13,  210,   25
2000-08-02,    0,    0,  182,   41
2000-08-03,   72,   67,  173,   34
2000-08-04,    0,    0,  165,   18
2000-08-05,    0,    0,  166,   18
2000-08-06,0,0,  175,   24
2000-08-07,0,0,  186,   20
2000-08-08,   12,    6,  173,   25
2000-08-09,    0,    0,  184,   20
2000-08-10,    6,    2,  187,   32
2000-08-11,    0,    0,  189,   20
2000-08-12,    0,    0,  176,   15
2000-08-13,0,0,  217,   28
2000-08-14,   23,   20,  217,   28
2000-08-15,0,0,  182,   34
2000-08-16,0,0,  183,   33
2000-08-17,    2,    2,  179,   41
2000-08-18,    4,    2,  176,   24
2000-08-19,   28,   15,  186,   23
2000-08-20,  116,   77,  175,   23
2000-08-21,   22,   18,  156,   20
2000-08-22,    0,    0,  153,   15
2000-08-23,    0,    0,  155,   32
2000-08-24,    0,    0,  156,   17
2000-08-25,    0,    0,  163,   21
2000-08-26,    0,    0,  195,   43
2000-08-27,   65,   22,  167,   18
2000-08-28,   45,   42,  144,   23
2000-08-29,0,0,  146,   22
2000-08-30,    0,    0,  139,   15
2000-08-31,    0,    0,  144,   17
2000-09-01,   44,   26,  157,   33
2000-09-02,   62,   13,  145,   27
2000-09-03,   43,   24,  149,   30
2000-09-04,    3,    3,  138,   23
2000-09-05,    2,    2,  154,   28
2000-09-06,   28,    7,  151,   50
2000-09-07,0,0,  159,   39
2000-09-08,    7,    3,  174,   43
2000-09-09,   78,   43,  173,   20
2000-09-10,    0,    0,  170,   12
2000-09-11,    0,    0,  184,   25
2000-09-12,0,0,  176,   32
2000-09-13,    0,    0,  160,   25
2000-09-14,    0,    0,  152,   14
2000-09-15,  193,  120,  166,   27
2000-09-16,    4,    4,  155,   28
2000-09-17,   43,   16,  130,   16
2000-09-18,    0,    0,  159,   37
2000-09-19,0,0,  174,   52
2000-09-20,   17,    3,  148,   27
2000-09-21,    1,    1,  137,   20
2000-09-22,    0,    0,  154,   31
2000-09-23,    0,    0,  165,   38
2000-09-24,    6,    3,  147,   40
2000-09-25,    3,    3,  152,   24
2000-09-26,   65,   40,  169,   28
2000-09-27,   31,   31,  161,   37
2000-09-28,   33,    8,  158,   43
2000-09-29,    1,    1,  169,   23
2000-09-30,   23,    8,  159,   21
2000-10-01,   61,   20,  138,   16
2000-10-02,    3,    2,  124,   29
2000-10-03,0,0,  127,   30
2000-10-04,   13,    5,  122,   29
2000-10-05,   48,   19,  121,   28
2000-10-06,   81,   18,   92,   25
2000-10-07,    0,    0,   84,   22
2000-10-08,   46,   14,  101,   38
2000-10-09,   10,    6,   96,   37
2000-10-10,   80,   20,   94,   69
2000-10-11,   87,   22,  104,   71
2000-10-12,   17,   15,  117,   51
2000-10-13,    0,    0,  116,   32
2000-10-14,0,0,   98,   20
2000-10-15,    4,    2,  103,   27
2000-10-16,   46,   14,  123,   49
2000-10-17,    3,    1,  102,   32
2000-10-18,   10,    5,   99,   42
2000-10-19,   63,   15,  107,   26
2000-10-20,    0,    0,  113,   41
2000-10-21,0,0,  149,   35
2000-10-22,    0,    0,  149,   23
2000-10-23,  170,  137,  146,   45
2000-10-24,    2,    2,  122,   53
2000-10-25,   15,    6,  122,   62
2000-10-26,   34,   10,  102,   39
2000-10-27,   79,   17,  108,   50
2000-10-28,   29,   17,  132,   56
2000-10-29,   29,   15,  101,   82
2000-10-30,  116,   38,  105,  103
2000-10-31,    9,    4,   92,   70
2000-11-01,   81,   39,   76,   56
2000-11-02,   73,   28,   78,   58
2000-11-03,0,0,   77,   45
2000-11-04,   14,    4,   68,   41
2000-11-05,    0,    0,   71,   49
2000-11-06,   43,   13,   94,   72
2000-11-07,   11,    3,   85,   47
2000-11-08,   36,   15,   82,   56
2000-11-09,  223,   45,   78,   54
2000-11-10,   62,   24,   71,   51
2000-11-11,    8,    5,   86,   63
2000-11-12,   91,   14,   87,   57
2000-11-13,    0,    0,   79,   33
2000-11-14,    0,    0,   56,   26
2000-11-15,   25,   15,   57,   39
2000-11-16,   39,    8,   72,   51
2000-11-17,   44,   25,   50,   33
2000-11-18,   29,   18,   64,   54
2000-11-19,   65,   19,   91,   57
2000-11-20,   61,   21,   63,   43
2000-11-21,   28,   13,   62,   57
2000-11-22,    2,    2,   86,   59
2000-11-23,   44,   15,   84,   43
2000-11-24,    3,    2,   70,   45
2000-11-25,   80,   24,   72,   58
2000-11-26,   25,   13,   76,   58
2000-11-27,   10,    9,   66,   43
2000-11-28,   79,   37,  119,   54
2000-11-29,    0,    0,  111,   39
2000-11-30,    0,    0,  106,   35
2000-12-01,   12,    3,  116,   52
2000-12-02,   15,   13,  105,   34
2000-12-03,   78,   28,   84,   38
2000-12-04,    6,    5,   70,   54
2000-12-05,    2,    1,   96,   48
2000-12-06,   26,   22,  109,   44
2000-12-07,   14,    5,   98,   47
2000-12-08,   12,    7,  122,   67
2000-12-09,0,0,   94,   58
2000-12-10,   70,   26,   96,   67
2000-12-11,  105,   30,  120,   73
2000-12-12,   63,   22,  131,   68
2000-12-13,   27,    7,  108,  102
2000-12-14,   39,    8,   74,   55
2000-12-15,  128,   23,   56,   48
2000-12-16,   86,   25,   41,   41
2000-12-17,    3,    2,   25,   26
2000-12-18,    0,    0,   32,   23
2000-12-19,    0,    0,   27,   40
2000-12-20,    0,    0,   16,   62
2000-12-21,    0,    0,0,   49
2000-12-22,    0,    0,  -23,   28
2000-12-23,    1,    1,  -20,   14
2000-12-24,   48,    8,    6,   28
2000-12-25,    2,    2,   -6,   60
2000-12-26,    0,    0,  -22,   45
2000-12-27,   21,    3,  -10,   30
2000-12-28,   16,    7,    5,   42
2000-12-29,   47,   15,    6,   53
2000-12-30,   94,   33,   17,   28
2000-12-31,0,0,0,   37
2001-01-01,   95,   20,   34,   58
2001-01-02,    3,    1,   87,   60
2001-01-03,   40,    9,   67,   53
2001-01-04,   49,   15,   78,   62
2001-01-05,  189,   41,   76,   59
2001-01-06,   21,    7,   59,   40
2001-01-07,    3,    3,   52,   44
2001-01-08,   17,   13,   39,   38
2001-01-09,    0,    0,   40,   25
2001-01-10,    0,    0,   24,   38
2001-01-11,    0,    0,   12,   49
2001-01-12,0,0,    7,   24
2001-01-13,    0,    0,  -11,   35
2001-01-14,    0,    0,  -19,   36
2001-01-15,    0,    0,  -21,   41
2001-01-16,    0,    0,  -31,   25
2001-01-17,    0,    0,  -48,   13
2001-01-18,    4,    1,  -37,   10
2001-01-19,0,0,   -5,   13
2001-01-20,   13,    5,    1,   24
2001-01-21,   51,   10,0,   43
2001-01-22,   21,   10,   28,   37
2001-01-23,   37,   10,   70,   53
2001-01-24,   14,    8,   84,   63
2001-01-25,   11,    6,   55,   42
2001-01-26,   11,   11,   45,   44
2001-01-27,  102,   24,   42,   42
2001-01-28,   23,   13,   40,   26
2001-01-29,0,0,   23,   12
2001-01-30,    0,    0,    7,   16
2001-01-31,    0,    0,   11,   20
2001-02-01,    3,    2,    6,   20
2001-02-02,   50,    9,    5,   30
2001-02-03,   85,   12,    6,   28
2001-02-04,  253,   35,   27,   32
2001-02-05,   48,   12,   88,   65
2001-02-06,   50,   18,  106,   64
2001-02-07,   44,   18,  101,   48
2001-02-08,  162,   35,   86,   56
2001-02-09,    1,    1,   27,   23
2001-02-10,    5,    4,   25,   37
2001-02-11,    3,    3,   99,   61
2001-02-12,   38,   14,  100,   52
2001-02-13,    0,    0,   58,   38
2001-02-14,    0,    0,   33,   20
2001-02-15,    0,    0,   43,   14
2001-02-16,   21,   12,   24,   24
2001-02-17,0,0,   41,   35
2001-02-18,    0,    0,   48,   21
2001-02-19,   10,    7,   51,   35
2001-02-20,    0,    0,   53,   34
2001-02-21,   22,    5,   64,   33
2001-02-22,   26,   11,   55,   42
2001-02-23,   13,    4,   26,   26
2001-02-24,   32,   10,  -10,   35
2001-02-25,   30,    7,   10,   38
2001-02-26,    2,    2,   19,   38
2001-02-27,0,0,   22,   49
2001-02-28,    6,    4,   38,   21
2001-03-01,   10,    3,   19,   18
2001-03-02,0,0,   13,   29
2001-03-03,    0,    0,  -11,   35
2001-03-04,    0,    0,   13,   33
2001-03-05,    0,    0,   18,   25
2001-03-06,    0,    0,   33,   46
2001-03-07,   39,   19,   75,   38
2001-03-08,   21,    8,   88,   39
2001-03-09,    3,    3,   93,   48
2001-03-10,   57,   14,   99,   43
2001-03-11,   78,   27,  111,   47
2001-03-12,   30,   23,   84,   51
2001-03-13,   12,    6,   59,   54
2001-03-14,    0,    0,   54,   41
2001-03-15,0,0,   60,   15
2001-03-16,    7,    4,   70,   33
2001-03-17,   59,   28,   34,   44
2001-03-18,   74,    9,   27,   25
2001-03-19,   28,   12,   19,   44
2001-03-20,    0,    0,   19,   33
2001-03-21,   58,   17,    9,   48
2001-03-22,    0,    0,   28,   22
2001-03-23,  160,   36,   67,   38
2001-03-24,0,0,   64,   36
2001-03-25,0,0,   29,   55
2001-03-26,    0,    0,   30,   36
2001-03-27,    0,    0,   35,   56
2001-03-28,   11,    4,   71,   58
2001-03-29,   95,   24,   66,   23
2001-03-30,    0,    0,   65,   26
2001-03-31,0,0,   92,   48
2001-04-01,0,0,  113,   32
2001-04-02,    0,    0,  144,   35
2001-04-03,    0,    0,  120,   49
2001-04-04,   51,   17,   92,   65
2001-04-05,  102,   26,   80,   62
2001-04-06,   71,   23,  113,   58
2001-04-07,   29,   14,   89,   44
2001-04-08,   30,   10,   69,   29
2001-04-09,0,0,   78,   33
2001-04-10,    4,    3,   96,   38
2001-04-11,   25,   21,   84,   46
2001-04-12,    1,    1,   48,   37
2001-04-13,0,0,   38,   41
2001-04-14,   92,   15,   18,   34
2001-04-15,   45,   11,   76,   45
2001-04-16,   81,   26,   66,   38
2001-04-17,    2,    2,   61,   39
2001-04-18,   56,   16,   51,   49
2001-04-19,   58,   11,   39,   38
2001-04-20,    6,    3,   37,   21
2001-04-21,    0,    0,   57,   35
2001-04-22,    0,    0,   59,   17
2001-04-23,    0,    0,   80,   18
2001-04-24,    5,    3,  104,   39
2001-04-25,   38,   19,  102,   35
2001-04-26,   57,   38,  106,   56
2001-04-27,   11,    4,  106,   32
2001-04-28,   25,   14,  106,   47
2001-04-29,0,0,  126,   37
2001-04-30,   85,   56,  127,   29
2001-05-01,    0,    0,  107,   58
2001-05-02,    0,    0,  140,   48
2001-05-03,   38,   13,  122,   28
2001-05-04,   22,   14,   84,   40
2001-05-05,    0,    0,   81,   56
2001-05-06,    0,    0,  106,   52
2001-05-07,    0,    0,  111,   51
2001-05-08,    0,    0,  107,   36
2001-05-09,    0,    0,  175,   41
2001-05-10,    0,    0,  194,   45
2001-05-11,    0,    0,  187,   32
2001-05-12,    0,    0,  183,   32
2001-05-13,    0,    0,  187,   25
2001-05-14,   59,   26,  147,   24
2001-05-15,   23,    8,  144,   30
2001-05-16,   95,   31,  137,   47
2001-05-17,   16,   14,  121,   66
2001-05-18,   19,    7,  117,   40
2001-05-19,    0,    0,  118,   31
2001-05-20,    0,    0,  116,   22
2001-05-21,    0,    0,  123,   42
2001-05-22,    0,    0,  139,   40
2001-05-23,    0,    0,  168,   35
2001-05-24,    0,    0,  157,   38
2001-05-25,    0,    0,  154,   28
2001-05-26,    0,    0,  165,   23
2001-05-27,0,0,  157,   40
2001-05-28,   11,    5,  175,   45
2001-05-29,    0,    0,  166,   42
2001-05-30,    0,    0,  163,   14
2001-05-31,    8,    5,  133,   38
2001-06-01,   25,   11,  127,   33
2001-06-02,  159,   52,  113,   46
2001-06-03,   15,    5,   97,   48
2001-06-04,0,0,  120,   30
2001-06-05,    0,    0,  157,   26
2001-06-06,   12,   11,  159,   39
2001-06-07,   29,   17,  132,   53
2001-06-08,    0,    0,  116,   32
2001-06-09,    0,    0,  106,   10
2001-06-10,    5,    3,  122,   19
2001-06-11,    1,    1,  127,   33
2001-06-12,0,0,  141,   22
